"tf.Tensor(19.343487, shape=(), dtype=float32)","tf.Tensor(16.752281, shape=(), dtype=float32)","tf.Tensor(17.086079, shape=(), dtype=float32)","tf.Tensor(19.163776, shape=(), dtype=float32)","tf.Tensor(18.80551, shape=(), dtype=float32)","tf.Tensor(17.510439, shape=(), dtype=float32)","tf.Tensor(16.04984, shape=(), dtype=float32)","tf.Tensor(17.262306, shape=(), dtype=float32)","tf.Tensor(17.916115, shape=(), dtype=float32)","tf.Tensor(29.204794, shape=(), dtype=float32)"
"tf.Tensor(19.912804, shape=(), dtype=float32)","tf.Tensor(19.562426, shape=(), dtype=float32)","tf.Tensor(19.952217, shape=(), dtype=float32)","tf.Tensor(22.378445, shape=(), dtype=float32)","tf.Tensor(23.597174, shape=(), dtype=float32)","tf.Tensor(20.447763, shape=(), dtype=float32)","tf.Tensor(18.742155, shape=(), dtype=float32)","tf.Tensor(20.158009, shape=(), dtype=float32)","tf.Tensor(20.92149, shape=(), dtype=float32)","tf.Tensor(34.103813, shape=(), dtype=float32)"
"tf.Tensor(20.631218, shape=(), dtype=float32)","tf.Tensor(19.476908, shape=(), dtype=float32)","tf.Tensor(18.500458, shape=(), dtype=float32)","tf.Tensor(19.008635, shape=(), dtype=float32)","tf.Tensor(20.124855, shape=(), dtype=float32)","tf.Tensor(19.82566, shape=(), dtype=float32)","tf.Tensor(33.050716, shape=(), dtype=float32)","tf.Tensor(17.212934, shape=(), dtype=float32)","tf.Tensor(19.224771, shape=(), dtype=float32)","tf.Tensor(18.5715, shape=(), dtype=float32)"
"tf.Tensor(20.366386, shape=(), dtype=float32)","tf.Tensor(20.468842, shape=(), dtype=float32)","tf.Tensor(19.630844, shape=(), dtype=float32)","tf.Tensor(22.117558, shape=(), dtype=float32)","tf.Tensor(21.86407, shape=(), dtype=float32)","tf.Tensor(35.236374, shape=(), dtype=float32)","tf.Tensor(20.918121, shape=(), dtype=float32)","tf.Tensor(20.357765, shape=(), dtype=float32)","tf.Tensor(22.195963, shape=(), dtype=float32)","tf.Tensor(21.74857, shape=(), dtype=float32)"
"tf.Tensor(17.27482, shape=(), dtype=float32)","tf.Tensor(17.001108, shape=(), dtype=float32)","tf.Tensor(17.22283, shape=(), dtype=float32)","tf.Tensor(18.481115, shape=(), dtype=float32)","tf.Tensor(18.375908, shape=(), dtype=float32)","tf.Tensor(17.952724, shape=(), dtype=float32)","tf.Tensor(17.282635, shape=(), dtype=float32)","tf.Tensor(16.62957, shape=(), dtype=float32)","tf.Tensor(28.687895, shape=(), dtype=float32)","tf.Tensor(17.4699, shape=(), dtype=float32)"
"tf.Tensor(15.581933, shape=(), dtype=float32)","tf.Tensor(15.335041, shape=(), dtype=float32)","tf.Tensor(16.756367, shape=(), dtype=float32)","tf.Tensor(16.670013, shape=(), dtype=float32)","tf.Tensor(16.575115, shape=(), dtype=float32)","tf.Tensor(16.193405, shape=(), dtype=float32)","tf.Tensor(15.588981, shape=(), dtype=float32)","tf.Tensor(14.999916, shape=(), dtype=float32)","tf.Tensor(26.237938, shape=(), dtype=float32)","tf.Tensor(15.757896, shape=(), dtype=float32)"
"tf.Tensor(18.815323, shape=(), dtype=float32)","tf.Tensor(17.762613, shape=(), dtype=float32)","tf.Tensor(16.872107, shape=(), dtype=float32)","tf.Tensor(17.335554, shape=(), dtype=float32)","tf.Tensor(18.35353, shape=(), dtype=float32)","tf.Tensor(18.08067, shape=(), dtype=float32)","tf.Tensor(30.141697, shape=(), dtype=float32)","tf.Tensor(15.697908, shape=(), dtype=float32)","tf.Tensor(17.53267, shape=(), dtype=float32)","tf.Tensor(16.936895, shape=(), dtype=float32)"
"tf.Tensor(19.897795, shape=(), dtype=float32)","tf.Tensor(19.547682, shape=(), dtype=float32)","tf.Tensor(19.937178, shape=(), dtype=float32)","tf.Tensor(22.361576, shape=(), dtype=float32)","tf.Tensor(23.57939, shape=(), dtype=float32)","tf.Tensor(20.432354, shape=(), dtype=float32)","tf.Tensor(18.728027, shape=(), dtype=float32)","tf.Tensor(20.142815, shape=(), dtype=float32)","tf.Tensor(20.905722, shape=(), dtype=float32)","tf.Tensor(34.07811, shape=(), dtype=float32)"
"tf.Tensor(26.450193, shape=(), dtype=float32)","tf.Tensor(23.857697, shape=(), dtype=float32)","tf.Tensor(24.333073, shape=(), dtype=float32)","tf.Tensor(27.292019, shape=(), dtype=float32)","tf.Tensor(26.781801, shape=(), dtype=float32)","tf.Tensor(24.93743, shape=(), dtype=float32)","tf.Tensor(22.857323, shape=(), dtype=float32)","tf.Tensor(24.58405, shape=(), dtype=float32)","tf.Tensor(25.515165, shape=(), dtype=float32)","tf.Tensor(41.5919, shape=(), dtype=float32)"
"tf.Tensor(16.208294, shape=(), dtype=float32)","tf.Tensor(16.289831, shape=(), dtype=float32)","tf.Tensor(15.622924, shape=(), dtype=float32)","tf.Tensor(17.601938, shape=(), dtype=float32)","tf.Tensor(17.400206, shape=(), dtype=float32)","tf.Tensor(28.027424, shape=(), dtype=float32)","tf.Tensor(16.647383, shape=(), dtype=float32)","tf.Tensor(16.201433, shape=(), dtype=float32)","tf.Tensor(17.664335, shape=(), dtype=float32)","tf.Tensor(17.308287, shape=(), dtype=float32)"
"tf.Tensor(16.505354, shape=(), dtype=float32)","tf.Tensor(17.53714, shape=(), dtype=float32)","tf.Tensor(17.439224, shape=(), dtype=float32)","tf.Tensor(17.789377, shape=(), dtype=float32)","tf.Tensor(29.310286, shape=(), dtype=float32)","tf.Tensor(16.881445, shape=(), dtype=float32)","tf.Tensor(17.775055, shape=(), dtype=float32)","tf.Tensor(17.519993, shape=(), dtype=float32)","tf.Tensor(17.675907, shape=(), dtype=float32)","tf.Tensor(18.156475, shape=(), dtype=float32)"
"tf.Tensor(26.720873, shape=(), dtype=float32)","tf.Tensor(27.193483, shape=(), dtype=float32)","tf.Tensor(41.72891, shape=(), dtype=float32)","tf.Tensor(29.928524, shape=(), dtype=float32)","tf.Tensor(28.25729, shape=(), dtype=float32)","tf.Tensor(26.734987, shape=(), dtype=float32)","tf.Tensor(26.275036, shape=(), dtype=float32)","tf.Tensor(29.63074, shape=(), dtype=float32)","tf.Tensor(30.044334, shape=(), dtype=float32)","tf.Tensor(25.683853, shape=(), dtype=float32)"
"tf.Tensor(20.429989, shape=(), dtype=float32)","tf.Tensor(19.286938, shape=(), dtype=float32)","tf.Tensor(18.320011, shape=(), dtype=float32)","tf.Tensor(18.823233, shape=(), dtype=float32)","tf.Tensor(19.928566, shape=(), dtype=float32)","tf.Tensor(19.632288, shape=(), dtype=float32)","tf.Tensor(32.72835, shape=(), dtype=float32)","tf.Tensor(17.045046, shape=(), dtype=float32)","tf.Tensor(19.037262, shape=(), dtype=float32)","tf.Tensor(18.39036, shape=(), dtype=float32)"
"tf.Tensor(26.633522, shape=(), dtype=float32)","tf.Tensor(26.211525, shape=(), dtype=float32)","tf.Tensor(28.683197, shape=(), dtype=float32)","tf.Tensor(28.493336, shape=(), dtype=float32)","tf.Tensor(28.331131, shape=(), dtype=float32)","tf.Tensor(27.678684, shape=(), dtype=float32)","tf.Tensor(26.645575, shape=(), dtype=float32)","tf.Tensor(25.638708, shape=(), dtype=float32)","tf.Tensor(41.217163, shape=(), dtype=float32)","tf.Tensor(26.934286, shape=(), dtype=float32)"
"tf.Tensor(20.271435, shape=(), dtype=float32)","tf.Tensor(35.998608, shape=(), dtype=float32)","tf.Tensor(21.784266, shape=(), dtype=float32)","tf.Tensor(22.414541, shape=(), dtype=float32)","tf.Tensor(22.67009, shape=(), dtype=float32)","tf.Tensor(21.180605, shape=(), dtype=float32)","tf.Tensor(21.46593, shape=(), dtype=float32)","tf.Tensor(21.195784, shape=(), dtype=float32)","tf.Tensor(21.86106, shape=(), dtype=float32)","tf.Tensor(20.649488, shape=(), dtype=float32)"
"tf.Tensor(34.09915, shape=(), dtype=float32)","tf.Tensor(19.179695, shape=(), dtype=float32)","tf.Tensor(19.5795, shape=(), dtype=float32)","tf.Tensor(20.165787, shape=(), dtype=float32)","tf.Tensor(20.667181, shape=(), dtype=float32)","tf.Tensor(19.37161, shape=(), dtype=float32)","tf.Tensor(20.756065, shape=(), dtype=float32)","tf.Tensor(18.694008, shape=(), dtype=float32)","tf.Tensor(19.891376, shape=(), dtype=float32)","tf.Tensor(20.837713, shape=(), dtype=float32)"
"tf.Tensor(21.311443, shape=(), dtype=float32)","tf.Tensor(20.119076, shape=(), dtype=float32)","tf.Tensor(19.110432, shape=(), dtype=float32)","tf.Tensor(19.63536, shape=(), dtype=float32)","tf.Tensor(20.788387, shape=(), dtype=float32)","tf.Tensor(20.479326, shape=(), dtype=float32)","tf.Tensor(34.095886, shape=(), dtype=float32)","tf.Tensor(17.780457, shape=(), dtype=float32)","tf.Tensor(19.858624, shape=(), dtype=float32)","tf.Tensor(19.183815, shape=(), dtype=float32)"
"tf.Tensor(14.935459, shape=(), dtype=float32)","tf.Tensor(14.672661, shape=(), dtype=float32)","tf.Tensor(14.96502, shape=(), dtype=float32)","tf.Tensor(16.784796, shape=(), dtype=float32)","tf.Tensor(16.471004, shape=(), dtype=float32)","tf.Tensor(15.336702, shape=(), dtype=float32)","tf.Tensor(14.057424, shape=(), dtype=float32)","tf.Tensor(15.119372, shape=(), dtype=float32)","tf.Tensor(15.692017, shape=(), dtype=float32)","tf.Tensor(25.585743, shape=(), dtype=float32)"
"tf.Tensor(18.718506, shape=(), dtype=float32)","tf.Tensor(18.812674, shape=(), dtype=float32)","tf.Tensor(18.042479, shape=(), dtype=float32)","tf.Tensor(20.327988, shape=(), dtype=float32)","tf.Tensor(20.09501, shape=(), dtype=float32)","tf.Tensor(32.36809, shape=(), dtype=float32)","tf.Tensor(19.2256, shape=(), dtype=float32)","tf.Tensor(18.710583, shape=(), dtype=float32)","tf.Tensor(20.40005, shape=(), dtype=float32)","tf.Tensor(21.647718, shape=(), dtype=float32)"
"tf.Tensor(21.917494, shape=(), dtype=float32)","tf.Tensor(22.027754, shape=(), dtype=float32)","tf.Tensor(21.125933, shape=(), dtype=float32)","tf.Tensor(23.802034, shape=(), dtype=float32)","tf.Tensor(23.529242, shape=(), dtype=float32)","tf.Tensor(37.899788, shape=(), dtype=float32)","tf.Tensor(22.511248, shape=(), dtype=float32)","tf.Tensor(21.908215, shape=(), dtype=float32)","tf.Tensor(23.886412, shape=(), dtype=float32)","tf.Tensor(23.404945, shape=(), dtype=float32)"
"tf.Tensor(15.106612, shape=(), dtype=float32)","tf.Tensor(16.050962, shape=(), dtype=float32)","tf.Tensor(15.961343, shape=(), dtype=float32)","tf.Tensor(16.281824, shape=(), dtype=float32)","tf.Tensor(26.826393, shape=(), dtype=float32)","tf.Tensor(15.450832, shape=(), dtype=float32)","tf.Tensor(16.268713, shape=(), dtype=float32)","tf.Tensor(16.035267, shape=(), dtype=float32)","tf.Tensor(16.177969, shape=(), dtype=float32)","tf.Tensor(16.61781, shape=(), dtype=float32)"
"tf.Tensor(16.515224, shape=(), dtype=float32)","tf.Tensor(29.328215, shape=(), dtype=float32)","tf.Tensor(17.747734, shape=(), dtype=float32)","tf.Tensor(18.26122, shape=(), dtype=float32)","tf.Tensor(18.469418, shape=(), dtype=float32)","tf.Tensor(17.255928, shape=(), dtype=float32)","tf.Tensor(17.488384, shape=(), dtype=float32)","tf.Tensor(17.268293, shape=(), dtype=float32)","tf.Tensor(17.810299, shape=(), dtype=float32)","tf.Tensor(16.823227, shape=(), dtype=float32)"
"tf.Tensor(18.48434, shape=(), dtype=float32)","tf.Tensor(18.904856, shape=(), dtype=float32)","tf.Tensor(17.957085, shape=(), dtype=float32)","tf.Tensor(18.450336, shape=(), dtype=float32)","tf.Tensor(19.533773, shape=(), dtype=float32)","tf.Tensor(19.243366, shape=(), dtype=float32)","tf.Tensor(31.262148, shape=(), dtype=float32)","tf.Tensor(16.707376, shape=(), dtype=float32)","tf.Tensor(18.660126, shape=(), dtype=float32)","tf.Tensor(18.02604, shape=(), dtype=float32)"
"tf.Tensor(25.45609, shape=(), dtype=float32)","tf.Tensor(27.465752, shape=(), dtype=float32)","tf.Tensor(29.158321, shape=(), dtype=float32)","tf.Tensor(28.799868, shape=(), dtype=float32)","tf.Tensor(29.366287, shape=(), dtype=float32)","tf.Tensor(26.246706, shape=(), dtype=float32)","tf.Tensor(24.522835, shape=(), dtype=float32)","tf.Tensor(40.594284, shape=(), dtype=float32)","tf.Tensor(26.644424, shape=(), dtype=float32)","tf.Tensor(27.473646, shape=(), dtype=float32)"
"tf.Tensor(20.375843, shape=(), dtype=float32)","tf.Tensor(20.478348, shape=(), dtype=float32)","tf.Tensor(19.639961, shape=(), dtype=float32)","tf.Tensor(22.127829, shape=(), dtype=float32)","tf.Tensor(21.874224, shape=(), dtype=float32)","tf.Tensor(35.233963, shape=(), dtype=float32)","tf.Tensor(21.96827, shape=(), dtype=float32)","tf.Tensor(20.367218, shape=(), dtype=float32)","tf.Tensor(22.229118, shape=(), dtype=float32)","tf.Tensor(21.75867, shape=(), dtype=float32)"
"tf.Tensor(20.274984, shape=(), dtype=float32)","tf.Tensor(20.633589, shape=(), dtype=float32)","tf.Tensor(35.194023, shape=(), dtype=float32)","tf.Tensor(22.417788, shape=(), dtype=float32)","tf.Tensor(21.44077, shape=(), dtype=float32)","tf.Tensor(20.285694, shape=(), dtype=float32)","tf.Tensor(19.936695, shape=(), dtype=float32)","tf.Tensor(22.25614, shape=(), dtype=float32)","tf.Tensor(21.646168, shape=(), dtype=float32)","tf.Tensor(19.488125, shape=(), dtype=float32)"
"tf.Tensor(19.77678, shape=(), dtype=float32)","tf.Tensor(19.428795, shape=(), dtype=float32)","tf.Tensor(19.815926, shape=(), dtype=float32)","tf.Tensor(22.225578, shape=(), dtype=float32)","tf.Tensor(21.810072, shape=(), dtype=float32)","tf.Tensor(20.308086, shape=(), dtype=float32)","tf.Tensor(18.614128, shape=(), dtype=float32)","tf.Tensor(20.02031, shape=(), dtype=float32)","tf.Tensor(20.778578, shape=(), dtype=float32)","tf.Tensor(33.870853, shape=(), dtype=float32)"
"tf.Tensor(32.71783, shape=(), dtype=float32)","tf.Tensor(18.583904, shape=(), dtype=float32)","tf.Tensor(22.09091, shape=(), dtype=float32)","tf.Tensor(19.539366, shape=(), dtype=float32)","tf.Tensor(20.025185, shape=(), dtype=float32)","tf.Tensor(18.76986, shape=(), dtype=float32)","tf.Tensor(20.11131, shape=(), dtype=float32)","tf.Tensor(18.113304, shape=(), dtype=float32)","tf.Tensor(19.27348, shape=(), dtype=float32)","tf.Tensor(20.19042, shape=(), dtype=float32)"
"tf.Tensor(21.143227, shape=(), dtype=float32)","tf.Tensor(20.521795, shape=(), dtype=float32)","tf.Tensor(19.492962, shape=(), dtype=float32)","tf.Tensor(20.0284, shape=(), dtype=float32)","tf.Tensor(21.204504, shape=(), dtype=float32)","tf.Tensor(20.88926, shape=(), dtype=float32)","tf.Tensor(34.109077, shape=(), dtype=float32)","tf.Tensor(18.136366, shape=(), dtype=float32)","tf.Tensor(20.256132, shape=(), dtype=float32)","tf.Tensor(19.567814, shape=(), dtype=float32)"
"tf.Tensor(27.66164, shape=(), dtype=float32)","tf.Tensor(29.123938, shape=(), dtype=float32)","tf.Tensor(29.226732, shape=(), dtype=float32)","tf.Tensor(29.813564, shape=(), dtype=float32)","tf.Tensor(39.047657, shape=(), dtype=float32)","tf.Tensor(30.69998, shape=(), dtype=float32)","tf.Tensor(29.2958, shape=(), dtype=float32)","tf.Tensor(28.089767, shape=(), dtype=float32)","tf.Tensor(29.623396, shape=(), dtype=float32)","tf.Tensor(29.779613, shape=(), dtype=float32)"
"tf.Tensor(17.01005, shape=(), dtype=float32)","tf.Tensor(18.073385, shape=(), dtype=float32)","tf.Tensor(17.972475, shape=(), dtype=float32)","tf.Tensor(18.333336, shape=(), dtype=float32)","tf.Tensor(30.206528, shape=(), dtype=float32)","tf.Tensor(17.39764, shape=(), dtype=float32)","tf.Tensor(18.318575, shape=(), dtype=float32)","tf.Tensor(18.055716, shape=(), dtype=float32)","tf.Tensor(18.216396, shape=(), dtype=float32)","tf.Tensor(18.711658, shape=(), dtype=float32)"
"tf.Tensor(21.580677, shape=(), dtype=float32)","tf.Tensor(21.962376, shape=(), dtype=float32)","tf.Tensor(37.649, shape=(), dtype=float32)","tf.Tensor(23.861475, shape=(), dtype=float32)","tf.Tensor(22.821539, shape=(), dtype=float32)","tf.Tensor(21.592075, shape=(), dtype=float32)","tf.Tensor(21.220604, shape=(), dtype=float32)","tf.Tensor(23.692448, shape=(), dtype=float32)","tf.Tensor(23.040163, shape=(), dtype=float32)","tf.Tensor(20.743145, shape=(), dtype=float32)"
"tf.Tensor(20.077755, shape=(), dtype=float32)","tf.Tensor(19.75963, shape=(), dtype=float32)","tf.Tensor(20.017328, shape=(), dtype=float32)","tf.Tensor(21.47978, shape=(), dtype=float32)","tf.Tensor(21.3575, shape=(), dtype=float32)","tf.Tensor(20.865652, shape=(), dtype=float32)","tf.Tensor(20.086838, shape=(), dtype=float32)","tf.Tensor(19.327808, shape=(), dtype=float32)","tf.Tensor(33.808315, shape=(), dtype=float32)","tf.Tensor(20.304487, shape=(), dtype=float32)"
"tf.Tensor(21.221909, shape=(), dtype=float32)","tf.Tensor(22.897297, shape=(), dtype=float32)","tf.Tensor(24.308338, shape=(), dtype=float32)","tf.Tensor(24.009504, shape=(), dtype=float32)","tf.Tensor(24.48171, shape=(), dtype=float32)","tf.Tensor(21.881018, shape=(), dtype=float32)","tf.Tensor(20.443882, shape=(), dtype=float32)","tf.Tensor(37.407085, shape=(), dtype=float32)","tf.Tensor(22.212582, shape=(), dtype=float32)","tf.Tensor(22.903875, shape=(), dtype=float32)"
"tf.Tensor(16.380981, shape=(), dtype=float32)","tf.Tensor(16.121431, shape=(), dtype=float32)","tf.Tensor(17.083492, shape=(), dtype=float32)","tf.Tensor(17.524862, shape=(), dtype=float32)","tf.Tensor(17.425098, shape=(), dtype=float32)","tf.Tensor(17.023811, shape=(), dtype=float32)","tf.Tensor(16.388393, shape=(), dtype=float32)","tf.Tensor(15.769119, shape=(), dtype=float32)","tf.Tensor(27.584362, shape=(), dtype=float32)","tf.Tensor(16.56597, shape=(), dtype=float32)"
"tf.Tensor(23.158628, shape=(), dtype=float32)","tf.Tensor(22.749105, shape=(), dtype=float32)","tf.Tensor(24.767567, shape=(), dtype=float32)","tf.Tensor(36.15414, shape=(), dtype=float32)","tf.Tensor(23.275146, shape=(), dtype=float32)","tf.Tensor(23.926783, shape=(), dtype=float32)","tf.Tensor(24.31078, shape=(), dtype=float32)","tf.Tensor(22.509892, shape=(), dtype=float32)","tf.Tensor(25.707705, shape=(), dtype=float32)","tf.Tensor(21.74422, shape=(), dtype=float32)"
"tf.Tensor(26.177765, shape=(), dtype=float32)","tf.Tensor(14.724165, shape=(), dtype=float32)","tf.Tensor(15.031095, shape=(), dtype=float32)","tf.Tensor(15.481184, shape=(), dtype=float32)","tf.Tensor(15.8661, shape=(), dtype=float32)","tf.Tensor(14.871499, shape=(), dtype=float32)","tf.Tensor(15.934338, shape=(), dtype=float32)","tf.Tensor(14.351305, shape=(), dtype=float32)","tf.Tensor(15.270521, shape=(), dtype=float32)","tf.Tensor(15.99702, shape=(), dtype=float32)"
"tf.Tensor(18.132866, shape=(), dtype=float32)","tf.Tensor(17.813808, shape=(), dtype=float32)","tf.Tensor(18.168756, shape=(), dtype=float32)","tf.Tensor(20.37811, shape=(), dtype=float32)","tf.Tensor(19.997143, shape=(), dtype=float32)","tf.Tensor(18.620008, shape=(), dtype=float32)","tf.Tensor(17.066856, shape=(), dtype=float32)","tf.Tensor(18.356152, shape=(), dtype=float32)","tf.Tensor(19.05139, shape=(), dtype=float32)","tf.Tensor(31.055391, shape=(), dtype=float32)"
"tf.Tensor(33.632076, shape=(), dtype=float32)","tf.Tensor(18.91698, shape=(), dtype=float32)","tf.Tensor(19.311312, shape=(), dtype=float32)","tf.Tensor(19.889566, shape=(), dtype=float32)","tf.Tensor(20.38409, shape=(), dtype=float32)","tf.Tensor(20.042898, shape=(), dtype=float32)","tf.Tensor(20.47176, shape=(), dtype=float32)","tf.Tensor(18.437946, shape=(), dtype=float32)","tf.Tensor(19.618914, shape=(), dtype=float32)","tf.Tensor(20.55229, shape=(), dtype=float32)"
"tf.Tensor(20.233751, shape=(), dtype=float32)","tf.Tensor(35.931683, shape=(), dtype=float32)","tf.Tensor(21.743769, shape=(), dtype=float32)","tf.Tensor(22.372871, shape=(), dtype=float32)","tf.Tensor(22.627947, shape=(), dtype=float32)","tf.Tensor(21.14123, shape=(), dtype=float32)","tf.Tensor(21.426025, shape=(), dtype=float32)","tf.Tensor(21.156382, shape=(), dtype=float32)","tf.Tensor(21.82042, shape=(), dtype=float32)","tf.Tensor(22.25523, shape=(), dtype=float32)"
"tf.Tensor(17.865887, shape=(), dtype=float32)","tf.Tensor(31.726763, shape=(), dtype=float32)","tf.Tensor(19.199198, shape=(), dtype=float32)","tf.Tensor(19.754679, shape=(), dtype=float32)","tf.Tensor(19.9799, shape=(), dtype=float32)","tf.Tensor(18.667168, shape=(), dtype=float32)","tf.Tensor(18.918636, shape=(), dtype=float32)","tf.Tensor(18.680546, shape=(), dtype=float32)","tf.Tensor(19.266876, shape=(), dtype=float32)","tf.Tensor(18.19908, shape=(), dtype=float32)"
"tf.Tensor(18.149334, shape=(), dtype=float32)","tf.Tensor(17.829987, shape=(), dtype=float32)","tf.Tensor(18.185255, shape=(), dtype=float32)","tf.Tensor(20.396618, shape=(), dtype=float32)","tf.Tensor(20.015305, shape=(), dtype=float32)","tf.Tensor(18.636917, shape=(), dtype=float32)","tf.Tensor(17.082357, shape=(), dtype=float32)","tf.Tensor(18.372824, shape=(), dtype=float32)","tf.Tensor(19.580801, shape=(), dtype=float32)","tf.Tensor(31.091393, shape=(), dtype=float32)"
"tf.Tensor(19.69921, shape=(), dtype=float32)","tf.Tensor(20.93065, shape=(), dtype=float32)","tf.Tensor(20.81379, shape=(), dtype=float32)","tf.Tensor(21.231697, shape=(), dtype=float32)","tf.Tensor(34.81194, shape=(), dtype=float32)","tf.Tensor(20.148075, shape=(), dtype=float32)","tf.Tensor(21.214602, shape=(), dtype=float32)","tf.Tensor(20.910187, shape=(), dtype=float32)","tf.Tensor(21.09627, shape=(), dtype=float32)","tf.Tensor(21.669828, shape=(), dtype=float32)"
"tf.Tensor(19.654764, shape=(), dtype=float32)","tf.Tensor(19.75364, shape=(), dtype=float32)","tf.Tensor(18.944925, shape=(), dtype=float32)","tf.Tensor(21.344748, shape=(), dtype=float32)","tf.Tensor(21.100117, shape=(), dtype=float32)","tf.Tensor(33.987072, shape=(), dtype=float32)","tf.Tensor(20.18722, shape=(), dtype=float32)","tf.Tensor(19.646444, shape=(), dtype=float32)","tf.Tensor(21.420414, shape=(), dtype=float32)","tf.Tensor(20.988655, shape=(), dtype=float32)"
"tf.Tensor(18.129076, shape=(), dtype=float32)","tf.Tensor(17.810085, shape=(), dtype=float32)","tf.Tensor(18.164959, shape=(), dtype=float32)","tf.Tensor(20.373854, shape=(), dtype=float32)","tf.Tensor(19.992964, shape=(), dtype=float32)","tf.Tensor(19.003862, shape=(), dtype=float32)","tf.Tensor(17.063292, shape=(), dtype=float32)","tf.Tensor(18.352316, shape=(), dtype=float32)","tf.Tensor(19.04741, shape=(), dtype=float32)","tf.Tensor(31.048903, shape=(), dtype=float32)"
"tf.Tensor(24.900936, shape=(), dtype=float32)","tf.Tensor(40.536484, shape=(), dtype=float32)","tf.Tensor(31.717058, shape=(), dtype=float32)","tf.Tensor(27.533474, shape=(), dtype=float32)","tf.Tensor(27.847382, shape=(), dtype=float32)","tf.Tensor(26.017735, shape=(), dtype=float32)","tf.Tensor(26.368221, shape=(), dtype=float32)","tf.Tensor(28.525852, shape=(), dtype=float32)","tf.Tensor(26.853588, shape=(), dtype=float32)","tf.Tensor(25.365326, shape=(), dtype=float32)"
"tf.Tensor(19.559423, shape=(), dtype=float32)","tf.Tensor(19.307648, shape=(), dtype=float32)","tf.Tensor(18.339684, shape=(), dtype=float32)","tf.Tensor(18.843443, shape=(), dtype=float32)","tf.Tensor(19.949965, shape=(), dtype=float32)","tf.Tensor(19.65337, shape=(), dtype=float32)","tf.Tensor(32.763493, shape=(), dtype=float32)","tf.Tensor(17.063349, shape=(), dtype=float32)","tf.Tensor(19.057703, shape=(), dtype=float32)","tf.Tensor(18.410107, shape=(), dtype=float32)"
"tf.Tensor(18.563206, shape=(), dtype=float32)","tf.Tensor(19.835217, shape=(), dtype=float32)","tf.Tensor(18.840805, shape=(), dtype=float32)","tf.Tensor(19.35833, shape=(), dtype=float32)","tf.Tensor(20.495087, shape=(), dtype=float32)","tf.Tensor(20.190386, shape=(), dtype=float32)","tf.Tensor(32.4597, shape=(), dtype=float32)","tf.Tensor(17.529594, shape=(), dtype=float32)","tf.Tensor(19.578442, shape=(), dtype=float32)","tf.Tensor(18.913153, shape=(), dtype=float32)"
"tf.Tensor(27.496305, shape=(), dtype=float32)","tf.Tensor(15.465803, shape=(), dtype=float32)","tf.Tensor(15.788193, shape=(), dtype=float32)","tf.Tensor(16.260952, shape=(), dtype=float32)","tf.Tensor(16.665257, shape=(), dtype=float32)","tf.Tensor(15.620557, shape=(), dtype=float32)","tf.Tensor(16.73693, shape=(), dtype=float32)","tf.Tensor(15.0741625, shape=(), dtype=float32)","tf.Tensor(16.039677, shape=(), dtype=float32)","tf.Tensor(16.802769, shape=(), dtype=float32)"
"tf.Tensor(20.612127, shape=(), dtype=float32)","tf.Tensor(22.239376, shape=(), dtype=float32)","tf.Tensor(23.882565, shape=(), dtype=float32)","tf.Tensor(23.319624, shape=(), dtype=float32)","tf.Tensor(23.778263, shape=(), dtype=float32)","tf.Tensor(21.252296, shape=(), dtype=float32)","tf.Tensor(19.856457, shape=(), dtype=float32)","tf.Tensor(36.196777, shape=(), dtype=float32)","tf.Tensor(21.574335, shape=(), dtype=float32)","tf.Tensor(22.245766, shape=(), dtype=float32)"
"tf.Tensor(17.78024, shape=(), dtype=float32)","tf.Tensor(19.183922, shape=(), dtype=float32)","tf.Tensor(20.366127, shape=(), dtype=float32)","tf.Tensor(20.115757, shape=(), dtype=float32)","tf.Tensor(20.511383, shape=(), dtype=float32)","tf.Tensor(18.332458, shape=(), dtype=float32)","tf.Tensor(17.12839, shape=(), dtype=float32)","tf.Tensor(32.149097, shape=(), dtype=float32)","tf.Tensor(18.610249, shape=(), dtype=float32)","tf.Tensor(19.189434, shape=(), dtype=float32)"
"tf.Tensor(23.712317, shape=(), dtype=float32)","tf.Tensor(23.336605, shape=(), dtype=float32)","tf.Tensor(23.640951, shape=(), dtype=float32)","tf.Tensor(25.368145, shape=(), dtype=float32)","tf.Tensor(25.223728, shape=(), dtype=float32)","tf.Tensor(24.642843, shape=(), dtype=float32)","tf.Tensor(23.723045, shape=(), dtype=float32)","tf.Tensor(22.826614, shape=(), dtype=float32)","tf.Tensor(39.928444, shape=(), dtype=float32)","tf.Tensor(23.980095, shape=(), dtype=float32)"
"tf.Tensor(24.561066, shape=(), dtype=float32)","tf.Tensor(26.196102, shape=(), dtype=float32)","tf.Tensor(25.950727, shape=(), dtype=float32)","tf.Tensor(26.471779, shape=(), dtype=float32)","tf.Tensor(43.371666, shape=(), dtype=float32)","tf.Tensor(25.120712, shape=(), dtype=float32)","tf.Tensor(26.450464, shape=(), dtype=float32)","tf.Tensor(29.99335, shape=(), dtype=float32)","tf.Tensor(26.302925, shape=(), dtype=float32)","tf.Tensor(27.018044, shape=(), dtype=float32)"
