"tf.Tensor(21.233717, shape=(), dtype=float32)","tf.Tensor(20.860096, shape=(), dtype=float32)","tf.Tensor(21.275745, shape=(), dtype=float32)","tf.Tensor(23.862917, shape=(), dtype=float32)","tf.Tensor(23.416801, shape=(), dtype=float32)","tf.Tensor(23.36411, shape=(), dtype=float32)","tf.Tensor(19.985413, shape=(), dtype=float32)","tf.Tensor(21.495188, shape=(), dtype=float32)","tf.Tensor(22.309315, shape=(), dtype=float32)","tf.Tensor(36.36609, shape=(), dtype=float32)"
"tf.Tensor(17.314907, shape=(), dtype=float32)","tf.Tensor(17.43956, shape=(), dtype=float32)","tf.Tensor(18.514265, shape=(), dtype=float32)","tf.Tensor(18.286663, shape=(), dtype=float32)","tf.Tensor(18.646313, shape=(), dtype=float32)","tf.Tensor(16.665516, shape=(), dtype=float32)","tf.Tensor(15.570934, shape=(), dtype=float32)","tf.Tensor(29.225832, shape=(), dtype=float32)","tf.Tensor(16.91805, shape=(), dtype=float32)","tf.Tensor(17.44457, shape=(), dtype=float32)"
"tf.Tensor(24.535137, shape=(), dtype=float32)","tf.Tensor(25.946955, shape=(), dtype=float32)","tf.Tensor(26.28606, shape=(), dtype=float32)","tf.Tensor(41.553406, shape=(), dtype=float32)","tf.Tensor(26.25958, shape=(), dtype=float32)","tf.Tensor(26.754812, shape=(), dtype=float32)","tf.Tensor(24.194668, shape=(), dtype=float32)","tf.Tensor(25.772514, shape=(), dtype=float32)","tf.Tensor(26.508213, shape=(), dtype=float32)","tf.Tensor(24.991507, shape=(), dtype=float32)"
"tf.Tensor(22.165375, shape=(), dtype=float32)","tf.Tensor(20.92523, shape=(), dtype=float32)","tf.Tensor(19.876171, shape=(), dtype=float32)","tf.Tensor(20.422134, shape=(), dtype=float32)","tf.Tensor(21.62136, shape=(), dtype=float32)","tf.Tensor(21.299917, shape=(), dtype=float32)","tf.Tensor(34.022575, shape=(), dtype=float32)","tf.Tensor(18.492907, shape=(), dtype=float32)","tf.Tensor(20.654345, shape=(), dtype=float32)","tf.Tensor(19.952494, shape=(), dtype=float32)"
"tf.Tensor(18.233051, shape=(), dtype=float32)","tf.Tensor(31.382782, shape=(), dtype=float32)","tf.Tensor(19.59376, shape=(), dtype=float32)","tf.Tensor(20.160658, shape=(), dtype=float32)","tf.Tensor(20.39051, shape=(), dtype=float32)","tf.Tensor(19.050798, shape=(), dtype=float32)","tf.Tensor(19.307434, shape=(), dtype=float32)","tf.Tensor(20.328657, shape=(), dtype=float32)","tf.Tensor(19.662832, shape=(), dtype=float32)","tf.Tensor(18.57309, shape=(), dtype=float32)"
"tf.Tensor(21.399918, shape=(), dtype=float32)","tf.Tensor(22.737675, shape=(), dtype=float32)","tf.Tensor(22.610722, shape=(), dtype=float32)","tf.Tensor(23.06471, shape=(), dtype=float32)","tf.Tensor(38.002075, shape=(), dtype=float32)","tf.Tensor(21.887537, shape=(), dtype=float32)","tf.Tensor(23.046143, shape=(), dtype=float32)","tf.Tensor(22.715443, shape=(), dtype=float32)","tf.Tensor(22.917591, shape=(), dtype=float32)","tf.Tensor(23.540667, shape=(), dtype=float32)"
"tf.Tensor(22.269533, shape=(), dtype=float32)","tf.Tensor(23.55098, shape=(), dtype=float32)","tf.Tensor(23.858772, shape=(), dtype=float32)","tf.Tensor(37.74782, shape=(), dtype=float32)","tf.Tensor(23.834736, shape=(), dtype=float32)","tf.Tensor(24.28424, shape=(), dtype=float32)","tf.Tensor(21.960503, shape=(), dtype=float32)","tf.Tensor(23.392649, shape=(), dtype=float32)","tf.Tensor(24.06041, shape=(), dtype=float32)","tf.Tensor(22.70271, shape=(), dtype=float32)"
"tf.Tensor(18.684202, shape=(), dtype=float32)","tf.Tensor(19.852192, shape=(), dtype=float32)","tf.Tensor(19.74135, shape=(), dtype=float32)","tf.Tensor(20.137728, shape=(), dtype=float32)","tf.Tensor(33.179493, shape=(), dtype=float32)","tf.Tensor(19.10994, shape=(), dtype=float32)","tf.Tensor(20.121515, shape=(), dtype=float32)","tf.Tensor(19.832783, shape=(), dtype=float32)","tf.Tensor(20.009277, shape=(), dtype=float32)","tf.Tensor(20.553286, shape=(), dtype=float32)"
"tf.Tensor(17.76484, shape=(), dtype=float32)","tf.Tensor(18.875359, shape=(), dtype=float32)","tf.Tensor(18.76997, shape=(), dtype=float32)","tf.Tensor(19.146843, shape=(), dtype=float32)","tf.Tensor(31.135242, shape=(), dtype=float32)","tf.Tensor(18.16963, shape=(), dtype=float32)","tf.Tensor(19.13143, shape=(), dtype=float32)","tf.Tensor(18.856903, shape=(), dtype=float32)","tf.Tensor(19.024715, shape=(), dtype=float32)","tf.Tensor(19.541954, shape=(), dtype=float32)"
"tf.Tensor(18.369844, shape=(), dtype=float32)","tf.Tensor(19.67215, shape=(), dtype=float32)","tf.Tensor(18.68591, shape=(), dtype=float32)","tf.Tensor(19.19918, shape=(), dtype=float32)","tf.Tensor(21.771978, shape=(), dtype=float32)","tf.Tensor(20.024399, shape=(), dtype=float32)","tf.Tensor(32.12159, shape=(), dtype=float32)","tf.Tensor(17.38548, shape=(), dtype=float32)","tf.Tensor(19.417486, shape=(), dtype=float32)","tf.Tensor(18.757664, shape=(), dtype=float32)"
"tf.Tensor(17.910198, shape=(), dtype=float32)","tf.Tensor(17.62642, shape=(), dtype=float32)","tf.Tensor(17.856297, shape=(), dtype=float32)","tf.Tensor(19.160864, shape=(), dtype=float32)","tf.Tensor(19.051786, shape=(), dtype=float32)","tf.Tensor(18.613037, shape=(), dtype=float32)","tf.Tensor(17.918303, shape=(), dtype=float32)","tf.Tensor(17.241215, shape=(), dtype=float32)","tf.Tensor(30.15945, shape=(), dtype=float32)","tf.Tensor(18.112455, shape=(), dtype=float32)"
"tf.Tensor(26.463205, shape=(), dtype=float32)","tf.Tensor(26.043907, shape=(), dtype=float32)","tf.Tensor(26.38356, shape=(), dtype=float32)","tf.Tensor(28.311127, shape=(), dtype=float32)","tf.Tensor(28.149956, shape=(), dtype=float32)","tf.Tensor(27.501684, shape=(), dtype=float32)","tf.Tensor(26.47518, shape=(), dtype=float32)","tf.Tensor(25.47475, shape=(), dtype=float32)","tf.Tensor(42.357456, shape=(), dtype=float32)","tf.Tensor(26.762047, shape=(), dtype=float32)"
"tf.Tensor(23.103495, shape=(), dtype=float32)","tf.Tensor(41.027863, shape=(), dtype=float32)","tf.Tensor(24.82768, shape=(), dtype=float32)","tf.Tensor(25.54601, shape=(), dtype=float32)","tf.Tensor(25.837261, shape=(), dtype=float32)","tf.Tensor(24.139683, shape=(), dtype=float32)","tf.Tensor(24.46487, shape=(), dtype=float32)","tf.Tensor(24.156982, shape=(), dtype=float32)","tf.Tensor(24.915201, shape=(), dtype=float32)","tf.Tensor(23.534369, shape=(), dtype=float32)"
"tf.Tensor(14.660221, shape=(), dtype=float32)","tf.Tensor(14.733972, shape=(), dtype=float32)","tf.Tensor(14.130762, shape=(), dtype=float32)","tf.Tensor(15.920758, shape=(), dtype=float32)","tf.Tensor(15.738291, shape=(), dtype=float32)","tf.Tensor(25.350496, shape=(), dtype=float32)","tf.Tensor(15.057373, shape=(), dtype=float32)","tf.Tensor(14.654015, shape=(), dtype=float32)","tf.Tensor(15.977195, shape=(), dtype=float32)","tf.Tensor(15.655152, shape=(), dtype=float32)"
"tf.Tensor(29.71231, shape=(), dtype=float32)","tf.Tensor(16.712234, shape=(), dtype=float32)","tf.Tensor(17.060606, shape=(), dtype=float32)","tf.Tensor(17.571466, shape=(), dtype=float32)","tf.Tensor(18.008358, shape=(), dtype=float32)","tf.Tensor(16.879461, shape=(), dtype=float32)","tf.Tensor(18.085808, shape=(), dtype=float32)","tf.Tensor(16.289032, shape=(), dtype=float32)","tf.Tensor(17.33236, shape=(), dtype=float32)","tf.Tensor(18.156952, shape=(), dtype=float32)"
"tf.Tensor(23.049473, shape=(), dtype=float32)","tf.Tensor(23.196104, shape=(), dtype=float32)","tf.Tensor(24.69437, shape=(), dtype=float32)","tf.Tensor(36.864536, shape=(), dtype=float32)","tf.Tensor(23.732481, shape=(), dtype=float32)","tf.Tensor(24.396923, shape=(), dtype=float32)","tf.Tensor(22.729618, shape=(), dtype=float32)","tf.Tensor(22.95219, shape=(), dtype=float32)","tf.Tensor(24.90307, shape=(), dtype=float32)","tf.Tensor(22.171474, shape=(), dtype=float32)"
"tf.Tensor(18.99114, shape=(), dtype=float32)","tf.Tensor(19.327038, shape=(), dtype=float32)","tf.Tensor(33.70053, shape=(), dtype=float32)","tf.Tensor(20.998257, shape=(), dtype=float32)","tf.Tensor(20.083107, shape=(), dtype=float32)","tf.Tensor(19.001171, shape=(), dtype=float32)","tf.Tensor(18.674273, shape=(), dtype=float32)","tf.Tensor(21.12748, shape=(), dtype=float32)","tf.Tensor(20.2755, shape=(), dtype=float32)","tf.Tensor(18.254107, shape=(), dtype=float32)"
"tf.Tensor(15.369168, shape=(), dtype=float32)","tf.Tensor(15.641003, shape=(), dtype=float32)","tf.Tensor(27.522491, shape=(), dtype=float32)","tf.Tensor(16.993488, shape=(), dtype=float32)","tf.Tensor(16.252876, shape=(), dtype=float32)","tf.Tensor(15.377285, shape=(), dtype=float32)","tf.Tensor(15.112732, shape=(), dtype=float32)","tf.Tensor(17.288132, shape=(), dtype=float32)","tf.Tensor(16.408573, shape=(), dtype=float32)","tf.Tensor(14.772699, shape=(), dtype=float32)"
"tf.Tensor(22.352236, shape=(), dtype=float32)","tf.Tensor(22.747581, shape=(), dtype=float32)","tf.Tensor(36.87573, shape=(), dtype=float32)","tf.Tensor(24.714577, shape=(), dtype=float32)","tf.Tensor(23.63746, shape=(), dtype=float32)","tf.Tensor(22.364042, shape=(), dtype=float32)","tf.Tensor(21.979288, shape=(), dtype=float32)","tf.Tensor(24.532076, shape=(), dtype=float32)","tf.Tensor(23.863901, shape=(), dtype=float32)","tf.Tensor(21.48476, shape=(), dtype=float32)"
"tf.Tensor(20.450909, shape=(), dtype=float32)","tf.Tensor(20.076126, shape=(), dtype=float32)","tf.Tensor(22.888277, shape=(), dtype=float32)","tf.Tensor(21.823828, shape=(), dtype=float32)","tf.Tensor(21.69959, shape=(), dtype=float32)","tf.Tensor(21.199863, shape=(), dtype=float32)","tf.Tensor(20.817175, shape=(), dtype=float32)","tf.Tensor(19.63739, shape=(), dtype=float32)","tf.Tensor(34.3748, shape=(), dtype=float32)","tf.Tensor(20.629711, shape=(), dtype=float32)"
"tf.Tensor(19.67532, shape=(), dtype=float32)","tf.Tensor(20.807487, shape=(), dtype=float32)","tf.Tensor(21.079426, shape=(), dtype=float32)","tf.Tensor(33.069733, shape=(), dtype=float32)","tf.Tensor(21.058191, shape=(), dtype=float32)","tf.Tensor(21.45533, shape=(), dtype=float32)","tf.Tensor(19.402288, shape=(), dtype=float32)","tf.Tensor(20.589512, shape=(), dtype=float32)","tf.Tensor(21.257574, shape=(), dtype=float32)","tf.Tensor(19.889162, shape=(), dtype=float32)"
"tf.Tensor(18.328835, shape=(), dtype=float32)","tf.Tensor(18.42104, shape=(), dtype=float32)","tf.Tensor(17.666882, shape=(), dtype=float32)","tf.Tensor(19.904812, shape=(), dtype=float32)","tf.Tensor(19.676683, shape=(), dtype=float32)","tf.Tensor(31.69427, shape=(), dtype=float32)","tf.Tensor(18.82537, shape=(), dtype=float32)","tf.Tensor(18.321075, shape=(), dtype=float32)","tf.Tensor(22.501522, shape=(), dtype=float32)","tf.Tensor(19.572739, shape=(), dtype=float32)"
"tf.Tensor(18.568695, shape=(), dtype=float32)","tf.Tensor(20.034622, shape=(), dtype=float32)","tf.Tensor(21.269247, shape=(), dtype=float32)","tf.Tensor(21.007778, shape=(), dtype=float32)","tf.Tensor(21.420946, shape=(), dtype=float32)","tf.Tensor(20.254555, shape=(), dtype=float32)","tf.Tensor(17.887938, shape=(), dtype=float32)","tf.Tensor(33.637516, shape=(), dtype=float32)","tf.Tensor(19.43551, shape=(), dtype=float32)","tf.Tensor(20.040379, shape=(), dtype=float32)"
"tf.Tensor(34.11942, shape=(), dtype=float32)","tf.Tensor(19.191095, shape=(), dtype=float32)","tf.Tensor(19.591139, shape=(), dtype=float32)","tf.Tensor(20.177774, shape=(), dtype=float32)","tf.Tensor(20.679466, shape=(), dtype=float32)","tf.Tensor(19.383127, shape=(), dtype=float32)","tf.Tensor(20.768404, shape=(), dtype=float32)","tf.Tensor(18.70512, shape=(), dtype=float32)","tf.Tensor(19.9032, shape=(), dtype=float32)","tf.Tensor(20.850101, shape=(), dtype=float32)"
"tf.Tensor(20.387953, shape=(), dtype=float32)","tf.Tensor(36.20552, shape=(), dtype=float32)","tf.Tensor(21.90948, shape=(), dtype=float32)","tf.Tensor(22.543377, shape=(), dtype=float32)","tf.Tensor(22.800394, shape=(), dtype=float32)","tf.Tensor(21.302347, shape=(), dtype=float32)","tf.Tensor(21.589314, shape=(), dtype=float32)","tf.Tensor(21.317616, shape=(), dtype=float32)","tf.Tensor(21.986713, shape=(), dtype=float32)","tf.Tensor(20.768179, shape=(), dtype=float32)"
"tf.Tensor(30.578861, shape=(), dtype=float32)","tf.Tensor(17.199642, shape=(), dtype=float32)","tf.Tensor(17.558174, shape=(), dtype=float32)","tf.Tensor(18.083935, shape=(), dtype=float32)","tf.Tensor(18.533566, shape=(), dtype=float32)","tf.Tensor(17.371746, shape=(), dtype=float32)","tf.Tensor(18.613274, shape=(), dtype=float32)","tf.Tensor(16.764095, shape=(), dtype=float32)","tf.Tensor(17.837852, shape=(), dtype=float32)","tf.Tensor(18.686493, shape=(), dtype=float32)"
"tf.Tensor(38.697945, shape=(), dtype=float32)","tf.Tensor(22.47671, shape=(), dtype=float32)","tf.Tensor(22.945242, shape=(), dtype=float32)","tf.Tensor(23.632313, shape=(), dtype=float32)","tf.Tensor(24.219894, shape=(), dtype=float32)","tf.Tensor(22.701614, shape=(), dtype=float32)","tf.Tensor(24.324059, shape=(), dtype=float32)","tf.Tensor(21.90753, shape=(), dtype=float32)","tf.Tensor(23.31073, shape=(), dtype=float32)","tf.Tensor(24.419743, shape=(), dtype=float32)"
"tf.Tensor(24.570799, shape=(), dtype=float32)","tf.Tensor(24.694407, shape=(), dtype=float32)","tf.Tensor(23.683414, shape=(), dtype=float32)","tf.Tensor(26.68348, shape=(), dtype=float32)","tf.Tensor(26.377663, shape=(), dtype=float32)","tf.Tensor(41.07743, shape=(), dtype=float32)","tf.Tensor(25.236433, shape=(), dtype=float32)","tf.Tensor(24.560398, shape=(), dtype=float32)","tf.Tensor(28.262896, shape=(), dtype=float32)","tf.Tensor(26.238323, shape=(), dtype=float32)"
"tf.Tensor(31.332361, shape=(), dtype=float32)","tf.Tensor(17.623463, shape=(), dtype=float32)","tf.Tensor(17.990831, shape=(), dtype=float32)","tf.Tensor(18.529547, shape=(), dtype=float32)","tf.Tensor(18.990255, shape=(), dtype=float32)","tf.Tensor(17.799809, shape=(), dtype=float32)","tf.Tensor(19.07193, shape=(), dtype=float32)","tf.Tensor(17.177185, shape=(), dtype=float32)","tf.Tensor(18.277401, shape=(), dtype=float32)","tf.Tensor(19.146954, shape=(), dtype=float32)"
"tf.Tensor(20.894073, shape=(), dtype=float32)","tf.Tensor(22.09637, shape=(), dtype=float32)","tf.Tensor(22.385153, shape=(), dtype=float32)","tf.Tensor(35.85111, shape=(), dtype=float32)","tf.Tensor(22.362604, shape=(), dtype=float32)","tf.Tensor(22.784346, shape=(), dtype=float32)","tf.Tensor(20.60413, shape=(), dtype=float32)","tf.Tensor(21.947823, shape=(), dtype=float32)","tf.Tensor(22.574339, shape=(), dtype=float32)","tf.Tensor(21.561968, shape=(), dtype=float32)"
"tf.Tensor(20.12402, shape=(), dtype=float32)","tf.Tensor(19.369133, shape=(), dtype=float32)","tf.Tensor(18.398085, shape=(), dtype=float32)","tf.Tensor(18.90345, shape=(), dtype=float32)","tf.Tensor(20.013494, shape=(), dtype=float32)","tf.Tensor(19.715956, shape=(), dtype=float32)","tf.Tensor(32.86783, shape=(), dtype=float32)","tf.Tensor(17.117687, shape=(), dtype=float32)","tf.Tensor(19.118393, shape=(), dtype=float32)","tf.Tensor(18.468735, shape=(), dtype=float32)"
"tf.Tensor(17.041449, shape=(), dtype=float32)","tf.Tensor(17.342861, shape=(), dtype=float32)","tf.Tensor(30.29615, shape=(), dtype=float32)","tf.Tensor(18.842508, shape=(), dtype=float32)","tf.Tensor(18.021309, shape=(), dtype=float32)","tf.Tensor(17.05045, shape=(), dtype=float32)","tf.Tensor(16.75711, shape=(), dtype=float32)","tf.Tensor(18.14649, shape=(), dtype=float32)","tf.Tensor(18.19395, shape=(), dtype=float32)","tf.Tensor(16.380081, shape=(), dtype=float32)"
"tf.Tensor(23.70713, shape=(), dtype=float32)","tf.Tensor(25.189117, shape=(), dtype=float32)","tf.Tensor(25.048477, shape=(), dtype=float32)","tf.Tensor(25.551414, shape=(), dtype=float32)","tf.Tensor(39.56151, shape=(), dtype=float32)","tf.Tensor(24.247322, shape=(), dtype=float32)","tf.Tensor(25.530838, shape=(), dtype=float32)","tf.Tensor(25.164488, shape=(), dtype=float32)","tf.Tensor(25.388432, shape=(), dtype=float32)","tf.Tensor(26.078684, shape=(), dtype=float32)"
"tf.Tensor(28.12401, shape=(), dtype=float32)","tf.Tensor(27.626682, shape=(), dtype=float32)","tf.Tensor(34.1049, shape=(), dtype=float32)","tf.Tensor(34.457745, shape=(), dtype=float32)","tf.Tensor(30.403624, shape=(), dtype=float32)","tf.Tensor(29.056866, shape=(), dtype=float32)","tf.Tensor(32.253532, shape=(), dtype=float32)","tf.Tensor(27.33618, shape=(), dtype=float32)","tf.Tensor(31.21963, shape=(), dtype=float32)","tf.Tensor(26.406345, shape=(), dtype=float32)"
"tf.Tensor(19.436302, shape=(), dtype=float32)","tf.Tensor(19.12834, shape=(), dtype=float32)","tf.Tensor(19.377804, shape=(), dtype=float32)","tf.Tensor(20.793533, shape=(), dtype=float32)","tf.Tensor(20.67516, shape=(), dtype=float32)","tf.Tensor(20.199028, shape=(), dtype=float32)","tf.Tensor(19.445095, shape=(), dtype=float32)","tf.Tensor(18.710316, shape=(), dtype=float32)","tf.Tensor(32.758747, shape=(), dtype=float32)","tf.Tensor(19.65579, shape=(), dtype=float32)"
"tf.Tensor(31.573036, shape=(), dtype=float32)","tf.Tensor(31.634708, shape=(), dtype=float32)","tf.Tensor(32.541607, shape=(), dtype=float32)","tf.Tensor(35.04517, shape=(), dtype=float32)","tf.Tensor(32.366215, shape=(), dtype=float32)","tf.Tensor(32.959347, shape=(), dtype=float32)","tf.Tensor(32.59237, shape=(), dtype=float32)","tf.Tensor(29.957724, shape=(), dtype=float32)","tf.Tensor(39.841873, shape=(), dtype=float32)","tf.Tensor(30.237326, shape=(), dtype=float32)"
"tf.Tensor(25.719872, shape=(), dtype=float32)","tf.Tensor(25.849258, shape=(), dtype=float32)","tf.Tensor(24.790987, shape=(), dtype=float32)","tf.Tensor(27.931356, shape=(), dtype=float32)","tf.Tensor(27.611235, shape=(), dtype=float32)","tf.Tensor(32.675507, shape=(), dtype=float32)","tf.Tensor(26.416636, shape=(), dtype=float32)","tf.Tensor(25.708984, shape=(), dtype=float32)","tf.Tensor(33.04708, shape=(), dtype=float32)","tf.Tensor(27.38506, shape=(), dtype=float32)"
"tf.Tensor(22.429462, shape=(), dtype=float32)","tf.Tensor(25.611322, shape=(), dtype=float32)","tf.Tensor(33.52549, shape=(), dtype=float32)","tf.Tensor(25.375675, shape=(), dtype=float32)","tf.Tensor(25.874752, shape=(), dtype=float32)","tf.Tensor(23.126074, shape=(), dtype=float32)","tf.Tensor(21.607164, shape=(), dtype=float32)","tf.Tensor(33.57196, shape=(), dtype=float32)","tf.Tensor(23.476505, shape=(), dtype=float32)","tf.Tensor(24.207134, shape=(), dtype=float32)"
"tf.Tensor(30.556536, shape=(), dtype=float32)","tf.Tensor(29.562422, shape=(), dtype=float32)","tf.Tensor(29.947964, shape=(), dtype=float32)","tf.Tensor(32.135944, shape=(), dtype=float32)","tf.Tensor(31.952997, shape=(), dtype=float32)","tf.Tensor(35.522137, shape=(), dtype=float32)","tf.Tensor(30.051958, shape=(), dtype=float32)","tf.Tensor(28.916374, shape=(), dtype=float32)","tf.Tensor(40.63024, shape=(), dtype=float32)","tf.Tensor(30.377584, shape=(), dtype=float32)"
"tf.Tensor(30.164103, shape=(), dtype=float32)","tf.Tensor(30.993322, shape=(), dtype=float32)","tf.Tensor(30.184837, shape=(), dtype=float32)","tf.Tensor(34.008465, shape=(), dtype=float32)","tf.Tensor(31.709995, shape=(), dtype=float32)","tf.Tensor(37.06468, shape=(), dtype=float32)","tf.Tensor(29.437164, shape=(), dtype=float32)","tf.Tensor(36.060562, shape=(), dtype=float32)","tf.Tensor(31.983915, shape=(), dtype=float32)","tf.Tensor(29.624271, shape=(), dtype=float32)"
"tf.Tensor(20.670553, shape=(), dtype=float32)","tf.Tensor(20.343037, shape=(), dtype=float32)","tf.Tensor(20.608345, shape=(), dtype=float32)","tf.Tensor(22.113974, shape=(), dtype=float32)","tf.Tensor(21.988085, shape=(), dtype=float32)","tf.Tensor(21.481716, shape=(), dtype=float32)","tf.Tensor(20.679907, shape=(), dtype=float32)","tf.Tensor(19.898466, shape=(), dtype=float32)","tf.Tensor(34.839012, shape=(), dtype=float32)","tf.Tensor(20.903982, shape=(), dtype=float32)"
"tf.Tensor(17.963877, shape=(), dtype=float32)","tf.Tensor(17.679245, shape=(), dtype=float32)","tf.Tensor(18.846209, shape=(), dtype=float32)","tf.Tensor(19.218288, shape=(), dtype=float32)","tf.Tensor(19.108885, shape=(), dtype=float32)","tf.Tensor(18.66882, shape=(), dtype=float32)","tf.Tensor(17.972002, shape=(), dtype=float32)","tf.Tensor(17.292889, shape=(), dtype=float32)","tf.Tensor(29.264605, shape=(), dtype=float32)","tf.Tensor(18.166737, shape=(), dtype=float32)"
"tf.Tensor(31.479988, shape=(), dtype=float32)","tf.Tensor(30.99326, shape=(), dtype=float32)","tf.Tensor(31.63293, shape=(), dtype=float32)","tf.Tensor(35.036507, shape=(), dtype=float32)","tf.Tensor(31.709936, shape=(), dtype=float32)","tf.Tensor(31.461796, shape=(), dtype=float32)","tf.Tensor(31.742775, shape=(), dtype=float32)","tf.Tensor(30.5433, shape=(), dtype=float32)","tf.Tensor(40.933987, shape=(), dtype=float32)","tf.Tensor(29.624212, shape=(), dtype=float32)"
"tf.Tensor(29.751757, shape=(), dtype=float32)","tf.Tensor(27.966448, shape=(), dtype=float32)","tf.Tensor(26.604763, shape=(), dtype=float32)","tf.Tensor(31.853708, shape=(), dtype=float32)","tf.Tensor(28.613132, shape=(), dtype=float32)","tf.Tensor(34.52627, shape=(), dtype=float32)","tf.Tensor(25.710243, shape=(), dtype=float32)","tf.Tensor(27.65823, shape=(), dtype=float32)","tf.Tensor(26.9844, shape=(), dtype=float32)","tf.Tensor(26.731104, shape=(), dtype=float32)"
"tf.Tensor(21.10638, shape=(), dtype=float32)","tf.Tensor(20.771957, shape=(), dtype=float32)","tf.Tensor(21.042856, shape=(), dtype=float32)","tf.Tensor(22.580233, shape=(), dtype=float32)","tf.Tensor(22.451689, shape=(), dtype=float32)","tf.Tensor(21.934645, shape=(), dtype=float32)","tf.Tensor(21.115929, shape=(), dtype=float32)","tf.Tensor(20.318014, shape=(), dtype=float32)","tf.Tensor(35.54158, shape=(), dtype=float32)","tf.Tensor(22.407059, shape=(), dtype=float32)"
"tf.Tensor(24.668905, shape=(), dtype=float32)","tf.Tensor(24.278036, shape=(), dtype=float32)","tf.Tensor(24.2488, shape=(), dtype=float32)","tf.Tensor(26.39153, shape=(), dtype=float32)","tf.Tensor(26.241287, shape=(), dtype=float32)","tf.Tensor(30.597797, shape=(), dtype=float32)","tf.Tensor(24.680065, shape=(), dtype=float32)","tf.Tensor(23.74747, shape=(), dtype=float32)","tf.Tensor(32.57209, shape=(), dtype=float32)","tf.Tensor(24.947485, shape=(), dtype=float32)"
"tf.Tensor(29.762012, shape=(), dtype=float32)","tf.Tensor(29.34296, shape=(), dtype=float32)","tf.Tensor(28.687147, shape=(), dtype=float32)","tf.Tensor(31.897377, shape=(), dtype=float32)","tf.Tensor(31.715792, shape=(), dtype=float32)","tf.Tensor(33.202206, shape=(), dtype=float32)","tf.Tensor(29.828865, shape=(), dtype=float32)","tf.Tensor(28.70171, shape=(), dtype=float32)","tf.Tensor(38.533875, shape=(), dtype=float32)","tf.Tensor(34.370995, shape=(), dtype=float32)"
"tf.Tensor(34.426563, shape=(), dtype=float32)","tf.Tensor(30.541119, shape=(), dtype=float32)","tf.Tensor(33.250942, shape=(), dtype=float32)","tf.Tensor(35.025482, shape=(), dtype=float32)","tf.Tensor(31.24734, shape=(), dtype=float32)","tf.Tensor(32.122177, shape=(), dtype=float32)","tf.Tensor(32.811916, shape=(), dtype=float32)","tf.Tensor(30.219973, shape=(), dtype=float32)","tf.Tensor(35.723747, shape=(), dtype=float32)","tf.Tensor(29.192045, shape=(), dtype=float32)"
"tf.Tensor(32.31245, shape=(), dtype=float32)","tf.Tensor(27.981451, shape=(), dtype=float32)","tf.Tensor(30.46416, shape=(), dtype=float32)","tf.Tensor(32.35849, shape=(), dtype=float32)","tf.Tensor(28.62848, shape=(), dtype=float32)","tf.Tensor(29.429996, shape=(), dtype=float32)","tf.Tensor(28.251453, shape=(), dtype=float32)","tf.Tensor(28.07762, shape=(), dtype=float32)","tf.Tensor(31.15176, shape=(), dtype=float32)","tf.Tensor(26.745441, shape=(), dtype=float32)"
"tf.Tensor(29.837387, shape=(), dtype=float32)","tf.Tensor(29.315516, shape=(), dtype=float32)","tf.Tensor(32.923473, shape=(), dtype=float32)","tf.Tensor(37.505917, shape=(), dtype=float32)","tf.Tensor(29.993397, shape=(), dtype=float32)","tf.Tensor(29.820145, shape=(), dtype=float32)","tf.Tensor(31.110716, shape=(), dtype=float32)","tf.Tensor(29.007256, shape=(), dtype=float32)","tf.Tensor(38.219513, shape=(), dtype=float32)","tf.Tensor(28.020578, shape=(), dtype=float32)"
"tf.Tensor(29.550243, shape=(), dtype=float32)","tf.Tensor(29.713705, shape=(), dtype=float32)","tf.Tensor(28.71649, shape=(), dtype=float32)","tf.Tensor(32.697315, shape=(), dtype=float32)","tf.Tensor(31.367714, shape=(), dtype=float32)","tf.Tensor(34.918617, shape=(), dtype=float32)","tf.Tensor(29.782795, shape=(), dtype=float32)","tf.Tensor(26.99298, shape=(), dtype=float32)","tf.Tensor(35.1413, shape=(), dtype=float32)","tf.Tensor(30.821873, shape=(), dtype=float32)"
"tf.Tensor(28.850512, shape=(), dtype=float32)","tf.Tensor(28.340336, shape=(), dtype=float32)","tf.Tensor(32.670403, shape=(), dtype=float32)","tf.Tensor(35.303032, shape=(), dtype=float32)","tf.Tensor(28.995667, shape=(), dtype=float32)","tf.Tensor(29.80746, shape=(), dtype=float32)","tf.Tensor(30.447498, shape=(), dtype=float32)","tf.Tensor(28.042328, shape=(), dtype=float32)","tf.Tensor(34.86765, shape=(), dtype=float32)","tf.Tensor(27.088474, shape=(), dtype=float32)"
"tf.Tensor(25.096725, shape=(), dtype=float32)","tf.Tensor(26.438683, shape=(), dtype=float32)","tf.Tensor(27.511559, shape=(), dtype=float32)","tf.Tensor(28.06395, shape=(), dtype=float32)","tf.Tensor(33.82527, shape=(), dtype=float32)","tf.Tensor(25.082222, shape=(), dtype=float32)","tf.Tensor(26.167742, shape=(), dtype=float32)","tf.Tensor(26.079664, shape=(), dtype=float32)","tf.Tensor(34.241745, shape=(), dtype=float32)","tf.Tensor(27.186342, shape=(), dtype=float32)"
